Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore
2023-03-30,7.382,7.558,7.132,7.233,5273756.88,1680220799999,38692226.47443,112867,2585566.49,18982441.24405,0
2023-03-31,7.23,7.69,7.225,7.588,6318296.29,1680307199999,47505613.77922,123639,3009312.61,22621618.39614,0
2023-04-01,7.588,7.636,7.427,7.548,2706651.34,1680393599999,20400775.36766,59979,1344463.5,10135864.99764,0
2023-04-02,7.545,7.546,7.191,7.255,2630646.16,1680479999999,19324327.35443,63291,1181024.19,8672911.98325,0
2023-04-03,7.255,7.441,7.022,7.245,5219378.14,1680566399999,37805653.34694,125410,2456287.1,17800909.79757,0
2023-04-04,7.244,7.477,7.202,7.37,4364091.42,1680652799999,32057752.6772,97462,2110259.59,15509721.57894,0
2023-04-05,7.37,7.606,7.217,7.321,5169868.03,1680739199999,38379947.40469,105043,2440053.59,18120767.63907,0
2023-04-06,7.322,7.333,7.113,7.201,2983063.07,1680825599999,21549604.48375,66574,1337143.13,9665142.09157,0
2023-04-07,7.2,7.308,7.106,7.267,1893828.83,1680911999999,13634980.29792,45683,932502.28,6717932.61225,0
2023-04-08,7.267,7.297,7.076,7.13,1440334.33,1680998399999,10364315.76619,34801,607517.38,4374640.00781,0
2023-04-09,7.129,7.255,7.05,7.203,1281793.0,1681084799999,9153036.08161,34174,643286.54,4595682.35458,0
2023-04-10,7.203,7.367,7.131,7.343,2638647.13,1681171199999,19173014.02328,55502,1166753.39,8476404.06124,0
2023-04-11,7.344,7.453,7.28,7.301,3009556.43,1681257599999,22172929.85957,65684,1404110.37,10347889.10801,0
2023-04-12,7.3,7.372,7.1,7.23,3823180.7,1681343999999,27626823.71917,81299,1763335.74,12744698.72657,0
2023-04-13,7.23,7.546,7.167,7.458,3853982.96,1681430399999,28459938.98811,72571,1893340.94,13987033.23236,0
2023-04-14,7.458,7.899,7.457,7.743,7807389.3,1681516799999,60214451.34968,149691,3804768.51,29339692.35838,0
2023-04-15,7.743,8.089,7.613,8.005,4830720.05,1681603199999,38047700.95187,99352,2378082.34,18732254.39757,0
2023-04-16,8.005,8.19,7.902,8.14,4303246.65,1681689599999,34635875.44204,100098,2147360.73,17287940.48564,0
2023-04-17,8.136,8.299,7.861,8.16,7702069.05,1681775999999,62536505.84512,163180,3788007.32,30763273.62235,0
2023-04-18,8.161,8.798,8.03,8.578,9356075.46,1681862399999,79757906.32826,185540,4515048.89,38489112.81165,0
2023-04-19,8.578,8.6,7.63,7.752,10140445.27,1681948799999,82052682.01753,213945,4835607.99,39141994.50704,0
2023-04-20,7.752,7.967,7.453,7.512,7428716.2,1682035199999,57205335.10623,148713,3597873.08,27709959.96161,0
2023-04-21,7.512,7.609,7.006,7.113,6884596.68,1682121599999,50478423.4445,128408,3266126.61,23963035.28578,0
2023-04-22,7.113,7.242,7.08,7.175,3015617.24,1682207999999,21565753.41964,63758,1410848.8,10090795.52619,0
2023-04-23,7.174,7.174,6.866,7.082,4150416.52,1682294399999,29179621.42612,88182,1880895.26,13224405.24868,0
2023-04-24,7.082,7.269,6.996,7.068,4023418.3,1682380799999,28700514.76376,81022,1876048.33,13385932.29154,0
2023-04-25,7.069,7.3,6.948,7.274,3659091.95,1682467199999,25952303.04914,72896,1685178.07,11963292.79624,0
2023-04-26,7.275,7.503,6.703,7.004,7272868.62,1682553599999,51992232.75784,144850,3295729.65,23563042.39782,0
2023-04-27,7.004,7.232,6.982,7.17,5324313.93,1682639999999,37864976.52222,99237,2556935.3,18186248.45106,0
2023-04-28,7.17,7.187,6.949,7.04,3510662.05,1682726399999,24825457.35691,60094,1656679.55,11719888.56078,0
2023-04-29,7.04,7.22,6.992,7.185,2390310.55,1682812799999,17030840.96356,47481,1224419.0,8727081.44315,0
2023-04-30,7.185,7.305,7.014,7.025,2775030.59,1682899199999,19899522.30512,59188,1405088.18,10081856.32409,0
2023-05-01,7.025,7.082,6.797,6.898,3285344.74,1682985599999,22770206.8544,67153,1449754.85,10048938.66382,0
2023-05-02,6.896,7.013,6.8,6.987,2077200.39,1683071999999,14355313.93847,37650,1038921.04,7180147.3744,0
2023-05-03,6.987,7.151,6.819,7.129,3262366.57,1683158399999,22744459.21031,67669,1706577.9,11906744.8705,0
2023-05-04,7.129,7.162,6.959,6.998,1740570.99,1683244799999,12274252.01306,36047,846502.79,5971557.57794,0
2023-05-05,6.997,7.28,6.888,7.226,2888965.91,1683331199999,20568455.39198,59652,1388047.56,9885703.5068,0
2023-05-06,7.226,7.279,6.866,6.92,2603213.92,1683417599999,18291039.57772,50054,1183238.35,8320069.21115,0
2023-05-07,6.92,6.989,6.858,6.911,1677014.89,1683503999999,11617584.62952,34020,771972.18,5348749.03592,0
2023-05-08,6.911,6.913,6.394,6.582,5298917.35,1683590399999,35191093.98142,108033,2343316.42,15565427.09325,0
2023-05-09,6.582,6.633,6.452,6.522,2199712.78,1683676799999,14392713.94019,41710,987315.2,6461446.04784,0
2023-05-10,6.521,6.696,6.3,6.588,4297013.06,1683763199999,28099337.64414,79848,2050886.08,13414142.73423,0
2023-05-11,6.588,6.592,6.212,6.36,3969206.65,1683849599999,25378190.3406,73288,1897325.72,12132772.43654,0
2023-05-12,6.36,6.64,6.224,6.623,3322966.84,1683935999999,21374197.95657,64539,1596646.63,10269152.03743,0
2023-05-13,6.623,6.636,6.475,6.491,1742486.51,1684022399999,11411039.09437,31511,866854.19,5677664.81957,0
2023-05-14,6.49,6.61,6.41,6.547,1193769.45,1684108799999,7792947.53088,28405,594781.32,3884983.32753,0
2023-05-15,6.547,6.711,6.453,6.635,2328720.13,1684195199999,15445235.16361,46640,1140157.75,7561158.36489,0
2023-05-16,6.635,6.728,6.552,6.659,2297423.01,1684281599999,15268349.50031,47918,1041166.87,6920641.70719,0
2023-05-17,6.658,6.812,6.552,6.758,3299636.01,1684367999999,22073448.37542,60529,1742248.09,11655875.11467,0
2023-05-18,6.758,6.767,6.428,6.531,2274544.86,1684454399999,15005340.96092,46950,1011887.18,6681964.65953,0
2023-05-19,6.531,6.555,6.458,6.51,1421337.78,1684540799999,9243474.54892,31027,629982.7,4097326.86457,0
2023-05-20,6.51,6.543,6.471,6.503,757320.01,1684627199999,4921349.17727,15173,337608.13,2193744.7762,0
2023-05-21,6.505,6.545,6.356,6.43,1279377.69,1684713599999,8245380.7009,24275,600852.53,3871512.4761,0
2023-05-22,6.43,6.608,6.334,6.533,2602323.99,1684799999999,16922719.89121,49211,1337666.52,8700708.55897,0
2023-05-23,6.534,6.635,6.474,6.504,1751271.68,1684886399999,11466306.23672,34165,859130.55,5627533.48014,0
2023-05-24,6.505,6.509,6.206,6.32,3090108.04,1684972799999,19547662.73559,60957,1498292.72,9478182.63567,0
2023-05-25,6.321,6.345,6.164,6.278,1856294.47,1685059199999,11655528.18828,34142,946719.94,5946621.16261,0
2023-05-26,6.279,6.458,6.235,6.344,1704644.17,1685145599999,10775115.85727,28450,900895.62,5695002.44956,0
2023-05-27,6.344,6.441,6.327,6.438,1100851.23,1685231999999,7029342.70093,19800,541098.83,3455584.37231,0
2023-05-28,6.437,6.659,6.419,6.631,2028825.98,1685318399999,13274885.29828,38030,1074108.02,7030233.00423,0
2023-05-29,6.636,6.678,6.527,6.637,2236832.15,1685404799999,14769767.0681,38608,1002076.86,6618438.66734,0
2023-05-30,6.637,6.672,6.536,6.613,2395564.78,1685491199999,15815712.60994,44248,1144836.13,7558908.798,0
2023-05-31,6.611,6.636,6.396,6.478,2604021.56,1685577599999,16905433.54684,41151,1265440.86,8214435.09179,0
2023-06-01,6.478,6.513,6.317,6.344,2163580.25,1685663999999,13878183.13948,37995,986942.16,6334484.70531,0
2023-06-02,6.344,6.481,6.306,6.45,2147074.04,1685750399999,13752657.82659,39184,1014967.59,6500427.99719,0
2023-06-03,6.451,6.459,6.361,6.421,868599.69,1685836799999,5572719.11046,16471,389859.32,2501420.05301,0
2023-06-04,6.421,6.532,6.393,6.452,1209935.67,1685923199999,7847441.8643,20659,582204.1,3774744.97764,0
2023-06-05,6.45,6.492,5.961,6.054,4495305.78,1686009599999,27794982.01964,86536,1976696.41,12231267.06311,0
2023-06-06,6.054,6.312,6.003,6.261,3709908.32,1686095999999,22843396.04315,63130,1685429.16,10388682.83307,0
2023-06-07,6.261,6.269,5.829,5.917,2998801.55,1686182399999,18122151.28994,54618,1422541.93,8603669.05327,0
2023-06-08,5.919,6.036,5.883,5.995,1426456.09,1686268799999,8520866.40416,29552,654025.16,3906485.2105,0
2023-06-09,5.994,6.081,5.92,5.993,1267537.07,1686355199999,7581782.2428,27432,591028.11,3534926.86994,0
2023-06-10,5.992,6.007,4.761,5.233,14028655.59,1686441599999,72264747.247205,254025,6400062.96,32913906.09265,0
2023-06-11,5.233,5.254,5.089,5.175,2454695.33,1686527999999,12693018.52504,42613,1207613.13,6243337.4305,0
2023-06-12,5.175,5.198,5.003,5.16,2746808.8,1686614399999,14080413.39215,50301,1298664.07,6656549.45261,0
2023-06-13,5.16,5.412,5.11,5.3,2495494.52,1686700799999,13109533.55227,53413,1286380.97,6757900.20647,0
2023-06-14,5.299,5.507,5.142,5.25,3786780.65,1686787199999,20245282.83326,78288,1906197.1,10195588.07775,0
2023-06-15,5.25,5.419,5.163,5.312,2895922.21,1686873599999,15270873.03434,58825,1367476.64,7212189.82806,0
2023-06-16,5.312,5.398,5.128,5.324,2176359.41,1686959999999,11473064.75639,44153,1032844.91,5443878.50913,0
2023-06-17,5.325,5.396,5.221,5.279,1878846.73,1687046399999,9996244.35578,38938,935303.05,4974363.69649,0
2023-06-18,5.282,5.302,5.04,5.156,1966918.59,1687132799999,10277445.20759,39931,948436.04,4955935.05876,0
2023-06-19,5.157,5.194,4.993,5.133,3234945.88,1687219199999,16498548.28735,56642,1573399.6,8025715.99949,0
2023-06-20,5.134,5.281,5.0,5.267,4247080.66,1687305599999,21819720.69244,71032,1985679.75,10213115.16759,0
2023-06-21,5.267,5.588,5.242,5.556,5295791.26,1687391999999,28684063.09826,97463,2465419.7,13348705.38173,0
2023-06-22,5.555,5.823,5.507,5.558,4647546.09,1687478399999,26318462.88739,90499,2220111.33,12579293.60957,0
2023-06-23,5.557,6.154,5.551,6.07,6720273.6,1687564799999,39850155.7728,131266,3335698.61,19761303.8635,0
2023-06-24,6.071,6.196,5.912,6.133,3204444.17,1687651199999,19412877.05974,75699,1520936.42,9214447.96202,0
2023-06-25,6.133,6.378,6.059,6.157,3200149.72,1687737599999,19914491.44536,74584,1499661.98,9338476.06939,0
2023-06-26,6.157,6.259,6.005,6.057,3875112.66,1687823999999,23755338.39903,88478,1835568.84,11256005.39832,0
2023-06-27,6.058,6.255,6.046,6.198,3250133.19,1687910399999,20086360.6827,67302,1514190.86,9360013.47302,0
2023-06-28,6.2,6.205,5.703,5.815,4135037.15,1687996799999,24680528.74771,85443,1834095.3,10946397.482,0
2023-06-29,5.814,6.183,5.787,5.891,4221854.85,1688083199999,25226398.90809,76269,2021128.86,12079577.46929,0
2023-06-30,5.891,6.452,5.721,6.313,8723371.76,1688169599999,53632119.65402,183367,4480859.71,27574297.94177,0
2023-07-01,6.313,6.524,6.122,6.503,5141414.75,1688255999999,32311506.39291,91691,2668274.03,16774677.17706,0
2023-07-02,6.503,6.565,6.333,6.54,4086985.57,1688342399999,26326953.97029,86742,1952330.04,12584822.62171,0
2023-07-03,6.541,6.692,6.468,6.628,3237642.64,1688428799999,21370876.96785,74120,1591683.74,10509206.75722,0
2023-07-04,6.628,6.63,6.392,6.521,2606479.19,1688515199999,16983151.19632,56427,1128306.97,7349214.34134,0
2023-07-05,6.523,6.571,6.214,6.299,3023680.6,1688601599999,19197166.58383,67905,1413296.08,8973624.54648,0
2023-07-06,6.299,6.507,6.08,6.08,3733833.93,1688687999999,23372277.90622,84165,1756315.44,10995427.45884,0
2023-07-07,6.08,6.223,6.012,6.156,2063365.14,1688774399999,12651805.0435,50101,1046935.07,6418212.27984,0
2023-07-08,6.157,6.222,6.094,6.196,1286251.86,1688860799999,7927204.49372,30651,643075.52,3964273.50309,0
2023-07-09,6.198,6.24,6.123,6.15,1197225.34,1688947199999,7409719.1101,28779,613563.38,3799730.25929,0
2023-07-10,6.149,6.303,6.02,6.167,2162467.25,1689033599999,13261291.21174,54299,1050312.48,6442661.68198,0
2023-07-11,6.169,6.238,6.121,6.206,1065079.1,1689119999999,6582530.78199,30070,549565.01,3397691.47719,0
2023-07-12,6.205,6.35,6.196,6.252,2069557.14,1689206399999,12947430.73593,48705,968539.7,6063166.89112,0
2023-07-13,6.252,7.198,6.211,7.124,6685843.19,1689292799999,44787595.15615,172947,3639180.69,24339064.84444,0
2023-07-14,7.125,7.343,6.687,6.958,7159768.77,1689379199999,50557965.59913,174552,3470754.81,24518368.42525,0
2023-07-15,6.957,7.02,6.832,6.918,1900374.37,1689465599999,13187178.03788,48804,966729.06,6705936.43316,0
2023-07-16,6.918,6.921,6.567,6.607,2658534.07,1689551999999,17987739.65552,72840,1093358.35,7393158.99131,0
2023-07-17,6.608,7.265,6.45,7.186,8290250.05,1689638399999,56668213.86962,207634,4307377.91,29449884.45256,0
2023-07-18,7.186,7.3,6.757,6.911,8507881.88,1689724799999,59930882.30374,183335,4389792.7,30918198.15982,0
2023-07-19,6.913,7.048,6.773,6.915,4134376.74,1689811199999,28568055.62795,103996,1939034.11,13401215.44859,0
2023-07-20,6.916,8.464,6.884,8.361,24470179.81,1689897599999,196113775.1554,596608,12965990.54,104008104.34844,0
2023-07-21,8.361,8.449,8.042,8.133,8987313.71,1689983999999,73612142.85919,228371,4502624.77,36888412.45156,0
2023-07-22,8.128,8.383,7.76,7.881,6296766.28,1690070399999,50608756.07241,157072,3032433.55,24388831.12332,0
2023-07-23,7.88,8.099,7.817,7.89,3092197.0,1690156799999,24648696.65829,71551,1561703.58,12452877.50421,0
2023-07-24,7.89,7.89,7.435,7.586,5711968.64,1690243199999,43718207.75491,120956,2847442.71,21790284.06979,0
2023-07-25,7.584,7.643,7.34,7.392,3513090.68,1690329599999,26226693.55354,79790,1537012.84,11474864.53053,0
2023-07-26,7.391,7.835,7.275,7.742,5983258.79,1690415999999,45440095.29291,140219,2987960.38,22699087.89195,0
2023-07-27,7.741,8.145,7.68,7.989,5477383.07,1690502399999,43653133.66119,138845,2649408.94,21113387.24295,0
2023-07-28,7.987,8.092,7.763,7.77,3119106.93,1690588799999,24614248.80612,76598,1370426.12,10819293.30617,0
2023-07-29,7.77,7.897,7.724,7.842,1906734.68,1690675199999,14842881.05157,45515,955244.83,7439368.57614,0
2023-07-30,7.843,7.863,7.343,7.555,2980351.07,1690761599999,22776451.57149,74338,1344483.28,10267240.3951,0
2023-07-31,7.555,7.716,7.433,7.547,3457040.23,1690847999999,26205888.14845,76176,1705025.25,12926265.14727,0
2023-08-01,7.55,7.648,7.139,7.641,3839827.85,1690934399999,28623340.7318,84706,1925925.94,14362194.67631,0
2023-08-02,7.643,7.715,7.334,7.351,4200718.29,1691020799999,31652892.57016,96563,1912318.88,14429217.5604,0
2023-08-03,7.35,7.409,7.07,7.125,3398269.99,1691107199999,24663930.98646,77068,1549260.8,11249875.94937,0
2023-08-04,7.125,7.265,7.007,7.143,3081770.63,1691193599999,21997724.22843,67326,1515857.4,10823707.82921,0
2023-08-05,7.143,7.246,7.103,7.231,1621170.15,1691279999999,11663367.45195,33751,820446.75,5900346.27624,0
2023-08-06,7.231,7.275,7.076,7.102,1700576.48,1691366399999,12166000.93645,68990,762447.54,5456141.3899,0
2023-08-07,7.101,7.397,6.94,7.324,3324085.3,1691452799999,23804328.42411,80022,1608521.55,11523034.80431,0
2023-08-08,7.328,7.534,7.29,7.461,3984515.4,1691539199999,29462292.1506,92783,1899238.15,14045325.47612,0
2023-08-09,7.458,7.919,7.378,7.678,5356202.6,1691625599999,41215740.17824,127801,2636778.99,20296859.5595,0
2023-08-10,7.678,7.735,7.559,7.619,3233781.21,1691711999999,24705541.47516,72731,1550006.06,11846312.29263,0
2023-08-11,7.619,7.642,7.405,7.492,1848871.59,1691798399999,13893134.68381,48078,807852.82,6072991.2634,0
2023-08-12,7.492,7.539,7.385,7.442,1315001.68,1691884799999,9790328.68597,36573,607288.67,4522381.78676,0
2023-08-13,7.443,7.56,7.313,7.369,2060255.56,1691971199999,15359384.74222,56406,980294.51,7308021.13381,0
2023-08-14,7.368,7.636,7.307,7.412,3793787.02,1692057599999,28406427.95521,86206,1900877.39,14239101.78524,0
2023-08-15,7.412,7.434,6.8,7.043,6078471.09,1692143999999,43724704.40437,122242,2711893.2,19508488.40073,0
2023-08-16,7.041,7.072,6.6,6.762,6063000.38,1692230399999,41664313.48086,117457,2843740.33,19536674.5964,0
2023-08-17,6.763,6.871,5.6,6.189,8367039.19,1692316799999,53670816.42712,204833,3925141.34,25149578.28017,0
2023-08-18,6.187,6.287,6.065,6.176,4839502.37,1692403199999,29925614.05555,116386,2428019.03,15015592.11985,0
2023-08-19,6.175,6.264,6.114,6.181,2324385.09,1692489599999,14372813.9845,48510,1160549.42,7174754.42188,0
2023-08-20,6.18,6.236,6.118,6.22,1272820.99,1692575999999,7858884.07283,27650,665347.33,4108570.70053,0
2023-08-21,6.22,6.256,6.002,6.174,3063645.91,1692662399999,18883471.00535,56499,1388293.99,8558050.80895,0
2023-08-22,6.175,6.255,5.865,6.112,3937580.0,1692748799999,23952607.66752,75981,1851182.08,11268955.91546,0
2023-08-23,6.116,6.435,6.103,6.352,3611220.57,1692835199999,22737210.35024,74956,1827266.14,11503924.9473,0
2023-08-24,6.351,6.368,5.984,6.084,3008240.96,1692921599999,18546918.51151,63496,1383503.04,8532376.00551,0
2023-08-25,6.084,6.085,5.913,6.014,3107452.3,1693007999999,18608605.44722,62455,1463974.35,8766666.42314,0
2023-08-26,6.014,6.043,5.955,6.006,1636733.49,1693094399999,9831736.03779,23375,800514.37,4808709.9827,0
2023-08-27,6.005,6.045,5.953,6.03,1327983.29,1693180799999,7962966.91621,25376,629878.8,3777239.98911,0
2023-08-28,6.029,6.051,5.85,5.981,3374414.54,1693267199999,20081827.71261,57854,1572910.2,9361571.26791,0
2023-08-29,5.981,6.318,5.842,6.194,5586925.4,1693353599999,34084138.22278,90791,2866026.16,17482369.91346,0
2023-08-30,6.193,6.198,5.881,5.925,3206141.49,1693439999999,19254648.7181,53280,1650556.6,9914741.38347,0
2023-08-31,5.925,6.064,5.73,5.879,4186968.01,1693526399999,24744528.63329,67128,1957765.13,11569139.64678,0
2023-09-01,5.878,6.034,5.817,5.941,3668052.2,1693612799999,21825755.99281,61556,1798242.04,10699786.58401,0
2023-09-02,5.941,5.999,5.89,5.972,1272779.56,1693699199999,7567146.35702,27310,603394.74,3587432.09705,0
2023-09-03,5.972,6.064,5.948,6.027,1783671.76,1693785599999,10723458.90361,33433,877613.45,5276379.27237,0
2023-09-04,6.03,6.164,5.944,6.012,2785879.47,1693871999999,16887315.62009,45996,1404584.96,8514612.93819,0
2023-09-05,6.013,6.154,5.906,6.137,2961423.42,1693958399999,17908408.67184,45557,1452562.98,8785234.24211,0
2023-09-06,6.138,6.35,6.094,6.302,4754687.99,1694044799999,29452089.43283,70340,2245111.61,13907031.44613,0
2023-09-07,6.301,6.47,6.195,6.387,3097345.2,1694131199999,19579151.59193,52394,1552589.78,9814534.01892,0
2023-09-08,6.388,6.404,6.144,6.28,2003043.64,1694217599999,12556152.42122,40705,934014.82,5855185.80219,0
2023-09-09,6.28,6.293,6.157,6.165,1037278.42,1694303999999,6446688.80844,22849,480616.51,2988002.75745,0
2023-09-10,6.165,6.165,5.949,6.015,2940010.89,1694390399999,17796169.16604,58876,1316759.52,7967345.34699,0
2023-09-11,6.016,6.035,5.737,5.829,4285220.96,1694476799999,25228436.64476,67601,2124539.44,12508670.65548,0
2023-09-12,5.827,6.077,5.808,5.957,3107349.35,1694563199999,18501829.29665,53244,1536491.71,9152341.71816,0
2023-09-13,5.958,6.094,5.927,6.02,2998925.26,1694649599999,17982601.98484,46215,1461364.24,8762299.12567,0
2023-09-14,6.021,6.213,6.006,6.151,3421841.03,1694735999999,20841059.89002,51052,1764090.71,10744624.46949,0
2023-09-15,6.152,6.381,6.099,6.367,2517925.91,1694822399999,15627812.25801,45630,1327520.22,8241119.68652,0
2023-09-16,6.367,6.421,6.184,6.281,1902334.13,1694908799999,11975787.79091,36221,939763.92,5917886.26308,0
2023-09-17,6.279,6.282,6.051,6.146,1503567.78,1694995199999,9266864.64517,31517,705373.6,4347292.25754,0
2023-09-18,6.146,6.84,6.099,6.567,7921921.79,1695081599999,52394596.90155,167064,4032988.81,26669836.62544,0
2023-09-19,6.566,6.969,6.515,6.846,5536761.2,1695167999999,37469548.31765,101598,2787231.41,18857489.29682,0
2023-09-20,6.846,7.045,6.741,6.905,4549051.69,1695254399999,31296697.6995,96566,2240319.84,15408986.98093,0
2023-09-21,6.907,6.946,6.605,6.664,4270233.81,1695340799999,28782510.53296,84267,2377278.07,16015332.55229,0
2023-09-22,6.665,6.972,6.593,6.958,3083344.65,1695427199999,20920452.02912,70689,1456416.5,9886587.32481,0
2023-09-23,6.959,7.232,6.917,7.189,6314709.67,1695513599999,44634284.59624,122052,3007689.27,21255743.01857,0
