datetime,symbol,price,volume_24h,volume_change_24h,percent_change_1h,percent_change_24h,percent_change_7d,percent_change_30d,percent_change_60d,percent_change_90d,market_cap,market_cap_dominance,fully_diluted_market_cap,circulating_supply,total_supply,date
2025-01-08 22:39:04,BNB,677.8165126779153,2235559424.266714,0.6262,-1.90562697,-4.05801484,-3.7293208,-5.9078319,10.07584702,21.15419076,97609966626.5359,3.011,97609966626.54,144006474.91,144006474.91,2024-03-08
2025-01-08 22:39:04,ETH,3232.5972904101172,35122699758.718315,29.9229,-3.22588356,-6.39105888,-2.88766674,-15.77928848,7.21798223,35.42123168,389454130404.2175,12.0137,389454130404.22,120477156.73077476,120477156.73077476,2024-03-08
2025-01-08 22:39:04,ADA,0.9178610291286834,1860279313.5778258,-5.3128,-4.97307404,-11.52279255,4.06091042,-18.52988689,110.4623679,172.64908522,32263874213.4851,0.9953,41303746310.79,35151153812.59065,44995119469.23575,2024-03-08
2025-01-08 22:39:04,AVAX,36.45922513842649,713477726.6086421,6.6804,-3.48490089,-10.2502853,0.49139444,-25.68242356,26.72467237,42.45048739,14965514480.78417,0.4617,26095643688.56,410472642.3549563,448808942.3549563,2024-03-08
2025-01-08 22:39:04,LINK,19.728383204485738,879200070.8328366,-3.1054,-4.21905981,-9.74745546,-4.49801335,-17.37950777,47.38106107,86.92425933,12588680739.863602,0.3887,19728383204.49,638099970.4527867,1000000000.0,2024-03-08
2025-01-08 22:39:04,WAI,0.019195923249776342,1077642.92361689,0.0,-2.38790602,3.37417767,3.37417767,3.37417767,3.37417767,3.37417767,0.0,0.0,19195923.25,0.0,1000000000.0,2024-03-08
2025-01-08 22:39:04,SOL,189.31731349610763,5082317289.809141,31.0399,-3.89626419,-8.2804005,-0.17194891,-15.50630548,-3.92399978,37.1541433,91563916304.6096,2.8245,112025362808.45,483653156.77528965,591733321.901108,2024-03-08
2025-01-08 22:39:04,USDT,1.0000798312935002,137101863209.65349,15.8859,0.03605231,0.05291874,0.21817918,0.04149202,-0.02837515,0.12551978,137601870007.12244,4.2613,141448382699.36,137590885948.7233,141437091593.38644,2024-03-08
2025-01-08 22:39:04,XRP,2.2156667560273755,7809643410.238202,23.0823,-3.56999413,-4.0219891,-1.04913711,-7.85575689,304.26763156,313.09288672,127287948954.18944,3.9265,221566675602.74,57449049415.0,99986708632.0,2024-03-08
2025-01-08 22:39:04,DOGEVERSE,9.73347197337349e-06,4835.68094893,108.1873,0.47925371,-2.93533913,-1.27141576,-26.895532,-47.54679071,-55.37420641,0.0,0.0,1946694.39,0.0,200000000000.0,2024-03-08
2025-01-08 22:39:04,SEAL,0.35341355344875514,731763.8742228,-11.1213,-3.66954781,-18.71497512,-23.86964179,-37.07010167,52.82134767,-1.8933013,0.0,0.0,7421684.62,0.0,21000000.0,2024-03-08
2025-01-08 22:39:04,MATIC,0.44206346406910707,5151447.18310224,4.432,-4.23080627,-8.14478273,-4.54363859,-30.71905627,17.57932853,19.62018819,846013859.8581351,0.0262,4420634640.69,1913783718.0,10000000000.0,2024-03-08
2025-01-08 22:39:01,ADA,0.9178610291286834,1860279313.5778258,-5.3128,-4.97307404,-11.52279255,4.06091042,-18.52988689,110.4623679,172.64908522,32263874213.4851,0.9953,41303746310.79,35151153812.59065,44995119469.23575,2024-03-09
2025-01-08 22:39:01,AVAX,36.45922513842649,713477726.6086421,6.6804,-3.48490089,-10.2502853,0.49139444,-25.68242356,26.72467237,42.45048739,14965514480.78417,0.4617,26095643688.56,410472642.3549563,448808942.3549563,2024-03-09
2025-01-08 22:39:01,BNB,677.8165126779153,2235559424.266714,0.6262,-1.90562697,-4.05801484,-3.7293208,-5.9078319,10.07584702,21.15419076,97609966626.5359,3.011,97609966626.54,144006474.91,144006474.91,2024-03-09
2025-01-08 22:39:01,BTC,93028.34412153867,63881497719.12841,20.7958,-2.03823788,-4.28153611,-0.88747274,-4.66901889,22.4043979,54.79626954,1842647576729.3943,57.0634,1953595226552.31,19807378.0,19807378.0,2024-03-09
2025-01-08 22:39:01,ETH,3232.5972904101172,35122699758.718315,29.9229,-3.22588356,-6.39105888,-2.88766674,-15.77928848,7.21798223,35.42123168,389454130404.2175,12.0137,389454130404.22,120477156.73077476,120477156.73077476,2024-03-09
2025-01-08 22:39:01,LINK,19.728383204485738,879200070.8328366,-3.1054,-4.21905981,-9.74745546,-4.49801335,-17.37950777,47.38106107,86.92425933,12588680739.863602,0.3887,19728383204.49,638099970.4527867,1000000000.0,2024-03-09
2025-01-08 22:39:01,SOL,189.31731349610763,5082317289.809141,31.0399,-3.89626419,-8.2804005,-0.17194891,-15.50630548,-3.92399978,37.1541433,91563916304.6096,2.8245,112025362808.45,483653156.77528965,591733321.901108,2024-03-09
2025-01-08 22:39:01,USDT,1.0000798312935002,137101863209.65349,15.8859,0.03605231,0.05291874,0.21817918,0.04149202,-0.02837515,0.12551978,137601870007.12244,4.2613,141448382699.36,137590885948.7233,141437091593.38644,2024-03-09
2025-01-08 22:39:01,XRP,2.2156667560273755,7809643410.238202,23.0823,-3.56999413,-4.0219891,-1.04913711,-7.85575689,304.26763156,313.09288672,127287948954.18944,3.9265,221566675602.74,57449049415.0,99986708632.0,2024-03-09
2025-01-08 22:39:01,DOGEVERSE,9.73347197337349e-06,4835.68094893,108.1873,0.47925371,-2.93533913,-1.27141576,-26.895532,-47.54679071,-55.37420641,0.0,0.0,1946694.39,0.0,200000000000.0,2024-03-09
2025-01-08 22:39:01,SEAL,0.35341355344875514,731763.8742228,-11.1213,-3.66954781,-18.71497512,-23.86964179,-37.07010167,52.82134767,-1.8933013,0.0,0.0,7421684.62,0.0,21000000.0,2024-03-09
2025-01-08 22:39:01,WAI,0.019195923249776342,1077642.92361689,0.0,-2.38790602,3.37417767,3.37417767,3.37417767,3.37417767,3.37417767,0.0,0.0,19195923.25,0.0,1000000000.0,2024-03-09
2025-01-08 22:39:01,MATIC,0.44206346406910707,5151447.18310224,4.432,-4.23080627,-8.14478273,-4.54363859,-30.71905627,17.57932853,19.62018819,846013859.8581351,0.0262,4420634640.69,1913783718.0,10000000000.0,2024-03-09
2025-01-08 22:38:59,ETH,3232.5972904101172,35122699758.718315,29.9229,-3.22588356,-6.39105888,-2.88766674,-15.77928848,7.21798223,35.42123168,389454130404.2175,12.0137,389454130404.22,120477156.73077476,120477156.73077476,2024-03-10
2025-01-08 22:38:59,ADA,0.9178610291286834,1860279313.5778258,-5.3128,-4.97307404,-11.52279255,4.06091042,-18.52988689,110.4623679,172.64908522,32263874213.4851,0.9953,41303746310.79,35151153812.59065,44995119469.23575,2024-03-10
2025-01-08 22:38:59,AVAX,36.45922513842649,713477726.6086421,6.6804,-3.48490089,-10.2502853,0.49139444,-25.68242356,26.72467237,42.45048739,14965514480.78417,0.4617,26095643688.56,410472642.3549563,448808942.3549563,2024-03-10
2025-01-08 22:38:59,BNB,677.8165126779153,2235559424.266714,0.6262,-1.90562697,-4.05801484,-3.7293208,-5.9078319,10.07584702,21.15419076,97609966626.5359,3.011,97609966626.54,144006474.91,144006474.91,2024-03-10
2025-01-08 22:38:59,BTC,93028.34412153867,63881497719.12841,20.7958,-2.03823788,-4.28153611,-0.88747274,-4.66901889,22.4043979,54.79626954,1842647576729.3943,57.0634,1953595226552.31,19807378.0,19807378.0,2024-03-10
2025-01-08 22:38:59,LINK,19.728383204485738,879200070.8328366,-3.1054,-4.21905981,-9.74745546,-4.49801335,-17.37950777,47.38106107,86.92425933,12588680739.863602,0.3887,19728383204.49,638099970.4527867,1000000000.0,2024-03-10
2025-01-08 22:38:59,WAI,0.019195923249776342,1077642.92361689,0.0,-2.38790602,3.37417767,3.37417767,3.37417767,3.37417767,3.37417767,0.0,0.0,19195923.25,0.0,1000000000.0,2024-03-10
2025-01-08 22:38:59,SOL,189.31731349610763,5082317289.809141,31.0399,-3.89626419,-8.2804005,-0.17194891,-15.50630548,-3.92399978,37.1541433,91563916304.6096,2.8245,112025362808.45,483653156.77528965,591733321.901108,2024-03-10
2025-01-08 22:38:59,USDT,1.0000798312935002,137101863209.65349,15.8859,0.03605231,0.05291874,0.21817918,0.04149202,-0.02837515,0.12551978,137601870007.12244,4.2613,141448382699.36,137590885948.7233,141437091593.38644,2024-03-10
2025-01-08 22:38:59,XRP,2.2156667560273755,7809643410.238202,23.0823,-3.56999413,-4.0219891,-1.04913711,-7.85575689,304.26763156,313.09288672,127287948954.18944,3.9265,221566675602.74,57449049415.0,99986708632.0,2024-03-10
2025-01-08 22:38:59,DOGEVERSE,9.73347197337349e-06,4835.68094893,108.1873,0.47925371,-2.93533913,-1.27141576,-26.895532,-47.54679071,-55.37420641,0.0,0.0,1946694.39,0.0,200000000000.0,2024-03-10
2025-01-08 22:38:59,SEAL,0.35341355344875514,731763.8742228,-11.1213,-3.66954781,-18.71497512,-23.86964179,-37.07010167,52.82134767,-1.8933013,0.0,0.0,7421684.62,0.0,21000000.0,2024-03-10
2025-01-08 22:38:59,MATIC,0.44206346406910707,5151447.18310224,4.432,-4.23080627,-8.14478273,-4.54363859,-30.71905627,17.57932853,19.62018819,846013859.8581351,0.0262,4420634640.69,1913783718.0,10000000000.0,2024-03-10
2025-01-08 22:38:56,BTC,93028.34412153867,63881497719.12841,20.7958,-2.03823788,-4.28153611,-0.88747274,-4.66901889,22.4043979,54.79626954,1842647576729.3943,57.0634,1953595226552.31,19807378.0,19807378.0,2024-03-11
2025-01-08 22:38:56,ADA,0.9178610291286834,1860279313.5778258,-5.3128,-4.97307404,-11.52279255,4.06091042,-18.52988689,110.4623679,172.64908522,32263874213.4851,0.9953,41303746310.79,35151153812.59065,44995119469.23575,2024-03-11
2025-01-08 22:38:56,AVAX,36.45922513842649,713477726.6086421,6.6804,-3.48490089,-10.2502853,0.49139444,-25.68242356,26.72467237,42.45048739,14965514480.78417,0.4617,26095643688.56,410472642.3549563,448808942.3549563,2024-03-11
2025-01-08 22:38:56,BNB,677.8165126779153,2235559424.266714,0.6262,-1.90562697,-4.05801484,-3.7293208,-5.9078319,10.07584702,21.15419076,97609966626.5359,3.011,97609966626.54,144006474.91,144006474.91,2024-03-11
2025-01-08 22:38:56,ETH,3232.5972904101172,35122699758.718315,29.9229,-3.22588356,-6.39105888,-2.88766674,-15.77928848,7.21798223,35.42123168,389454130404.2175,12.0137,389454130404.22,120477156.73077476,120477156.73077476,2024-03-11
2025-01-08 22:38:56,LINK,19.728383204485738,879200070.8328366,-3.1054,-4.21905981,-9.74745546,-4.49801335,-17.37950777,47.38106107,86.92425933,12588680739.863602,0.3887,19728383204.49,638099970.4527867,1000000000.0,2024-03-11
2025-01-08 22:38:56,SOL,189.31731349610763,5082317289.809141,31.0399,-3.89626419,-8.2804005,-0.17194891,-15.50630548,-3.92399978,37.1541433,91563916304.6096,2.8245,112025362808.45,483653156.77528965,591733321.901108,2024-03-11
2025-01-08 22:38:56,USDT,1.0000798312935002,137101863209.65349,15.8859,0.03605231,0.05291874,0.21817918,0.04149202,-0.02837515,0.12551978,137601870007.12244,4.2613,141448382699.36,137590885948.7233,141437091593.38644,2024-03-11
2025-01-08 22:38:56,XRP,2.2156667560273755,7809643410.238202,23.0823,-3.56999413,-4.0219891,-1.04913711,-7.85575689,304.26763156,313.09288672,127287948954.18944,3.9265,221566675602.74,57449049415.0,99986708632.0,2024-03-11
2025-01-08 22:38:56,DOGEVERSE,9.73347197337349e-06,4835.68094893,108.1873,0.47925371,-2.93533913,-1.27141576,-26.895532,-47.54679071,-55.37420641,0.0,0.0,1946694.39,0.0,200000000000.0,2024-03-11
2025-01-08 22:38:56,SEAL,0.35341355344875514,731763.8742228,-11.1213,-3.66954781,-18.71497512,-23.86964179,-37.07010167,52.82134767,-1.8933013,0.0,0.0,7421684.62,0.0,21000000.0,2024-03-11
2025-01-08 22:38:56,MATIC,0.44206346406910707,5151447.18310224,4.432,-4.23080627,-8.14478273,-4.54363859,-30.71905627,17.57932853,19.62018819,846013859.8581351,0.0262,4420634640.69,1913783718.0,10000000000.0,2024-03-11
2025-01-08 22:38:56,WAI,0.019195923249776342,1077642.92361689,0.0,-2.38790602,3.37417767,3.37417767,3.37417767,3.37417767,3.37417767,0.0,0.0,19195923.25,0.0,1000000000.0,2024-03-11
2025-01-08 22:38:54,AVAX,36.45922513842649,713477726.6086421,6.6804,-3.48490089,-10.2502853,0.49139444,-25.68242356,26.72467237,42.45048739,14965514480.78417,0.4617,26095643688.56,410472642.3549563,448808942.3549563,2024-03-12
2025-01-08 22:38:54,ADA,0.9178610291286834,1860279313.5778258,-5.3128,-4.97307404,-11.52279255,4.06091042,-18.52988689,110.4623679,172.64908522,32263874213.4851,0.9953,41303746310.79,35151153812.59065,44995119469.23575,2024-03-12
2025-01-08 22:38:54,BNB,677.8165126779153,2235559424.266714,0.6262,-1.90562697,-4.05801484,-3.7293208,-5.9078319,10.07584702,21.15419076,97609966626.5359,3.011,97609966626.54,144006474.91,144006474.91,2024-03-12
2025-01-08 22:38:54,BTC,93028.34412153867,63881497719.12841,20.7958,-2.03823788,-4.28153611,-0.88747274,-4.66901889,22.4043979,54.79626954,1842647576729.3943,57.0634,1953595226552.31,19807378.0,19807378.0,2024-03-12
2025-01-08 22:38:54,ETH,3232.5972904101172,35122699758.718315,29.9229,-3.22588356,-6.39105888,-2.88766674,-15.77928848,7.21798223,35.42123168,389454130404.2175,12.0137,389454130404.22,120477156.73077476,120477156.73077476,2024-03-12
2025-01-08 22:38:54,LINK,19.728383204485738,879200070.8328366,-3.1054,-4.21905981,-9.74745546,-4.49801335,-17.37950777,47.38106107,86.92425933,12588680739.863602,0.3887,19728383204.49,638099970.4527867,1000000000.0,2024-03-12
2025-01-08 22:38:54,MATIC,0.44206346406910707,5151447.18310224,4.432,-4.23080627,-8.14478273,-4.54363859,-30.71905627,17.57932853,19.62018819,846013859.8581351,0.0262,4420634640.69,1913783718.0,10000000000.0,2024-03-12
2025-01-08 22:38:54,SOL,189.31731349610763,5082317289.809141,31.0399,-3.89626419,-8.2804005,-0.17194891,-15.50630548,-3.92399978,37.1541433,91563916304.6096,2.8245,112025362808.45,483653156.77528965,591733321.901108,2024-03-12
2025-01-08 22:38:54,USDT,1.0000798312935002,137101863209.65349,15.8859,0.03605231,0.05291874,0.21817918,0.04149202,-0.02837515,0.12551978,137601870007.12244,4.2613,141448382699.36,137590885948.7233,141437091593.38644,2024-03-12
2025-01-08 22:38:54,XRP,2.2156667560273755,7809643410.238202,23.0823,-3.56999413,-4.0219891,-1.04913711,-7.85575689,304.26763156,313.09288672,127287948954.18944,3.9265,221566675602.74,57449049415.0,99986708632.0,2024-03-12
2025-01-08 22:38:54,DOGEVERSE,9.73347197337349e-06,4835.68094893,108.1873,0.47925371,-2.93533913,-1.27141576,-26.895532,-47.54679071,-55.37420641,0.0,0.0,1946694.39,0.0,200000000000.0,2024-03-12
2025-01-08 22:38:54,SEAL,0.35341355344875514,731763.8742228,-11.1213,-3.66954781,-18.71497512,-23.86964179,-37.07010167,52.82134767,-1.8933013,0.0,0.0,7421684.62,0.0,21000000.0,2024-03-12
2025-01-08 22:38:54,WAI,0.019195923249776342,1077642.92361689,0.0,-2.38790602,3.37417767,3.37417767,3.37417767,3.37417767,3.37417767,0.0,0.0,19195923.25,0.0,1000000000.0,2024-03-12
2025-01-08 22:38:48,ADA,0.9178610291286834,1860279313.5778258,-5.3128,-4.97307404,-11.52279255,4.06091042,-18.52988689,110.4623679,172.64908522,32263874213.4851,0.9953,41303746310.79,35151153812.59065,44995119469.23575,2024-03-13
2025-01-08 22:38:48,AVAX,36.45922513842649,713477726.6086421,6.6804,-3.48490089,-10.2502853,0.49139444,-25.68242356,26.72467237,42.45048739,14965514480.78417,0.4617,26095643688.56,410472642.3549563,448808942.3549563,2024-03-13
2025-01-08 22:38:48,BNB,677.8165126779153,2235559424.266714,0.6262,-1.90562697,-4.05801484,-3.7293208,-5.9078319,10.07584702,21.15419076,97609966626.5359,3.011,97609966626.54,144006474.91,144006474.91,2024-03-13
2025-01-08 22:38:48,BTC,93028.34412153867,63881497719.12841,20.7958,-2.03823788,-4.28153611,-0.88747274,-4.66901889,22.4043979,54.79626954,1842647576729.3943,57.0634,1953595226552.31,19807378.0,19807378.0,2024-03-13
2025-01-08 22:38:48,ETH,3232.5972904101172,35122699758.718315,29.9229,-3.22588356,-6.39105888,-2.88766674,-15.77928848,7.21798223,35.42123168,389454130404.2175,12.0137,389454130404.22,120477156.73077476,120477156.73077476,2024-03-13
2025-01-08 22:38:48,LINK,19.728383204485738,879200070.8328366,-3.1054,-4.21905981,-9.74745546,-4.49801335,-17.37950777,47.38106107,86.92425933,12588680739.863602,0.3887,19728383204.49,638099970.4527867,1000000000.0,2024-03-13
2025-01-08 22:38:48,WAI,0.019195923249776342,1077642.92361689,0.0,-2.38790602,3.37417767,3.37417767,3.37417767,3.37417767,3.37417767,0.0,0.0,19195923.25,0.0,1000000000.0,2024-03-13
2025-01-08 22:38:48,SOL,189.31731349610763,5082317289.809141,31.0399,-3.89626419,-8.2804005,-0.17194891,-15.50630548,-3.92399978,37.1541433,91563916304.6096,2.8245,112025362808.45,483653156.77528965,591733321.901108,2024-03-13
2025-01-08 22:38:48,USDT,1.0000798312935002,137101863209.65349,15.8859,0.03605231,0.05291874,0.21817918,0.04149202,-0.02837515,0.12551978,137601870007.12244,4.2613,141448382699.36,137590885948.7233,141437091593.38644,2024-03-13
2025-01-08 22:38:48,XRP,2.2156667560273755,7809643410.238202,23.0823,-3.56999413,-4.0219891,-1.04913711,-7.85575689,304.26763156,313.09288672,127287948954.18944,3.9265,221566675602.74,57449049415.0,99986708632.0,2024-03-13
2025-01-08 22:38:48,DOGEVERSE,9.73347197337349e-06,4835.68094893,108.1873,0.47925371,-2.93533913,-1.27141576,-26.895532,-47.54679071,-55.37420641,0.0,0.0,1946694.39,0.0,200000000000.0,2024-03-13
2025-01-08 22:38:48,SEAL,0.35341355344875514,731763.8742228,-11.1213,-3.66954781,-18.71497512,-23.86964179,-37.07010167,52.82134767,-1.8933013,0.0,0.0,7421684.62,0.0,21000000.0,2024-03-13
2025-01-08 22:38:48,MATIC,0.44206346406910707,5151447.18310224,4.432,-4.23080627,-8.14478273,-4.54363859,-30.71905627,17.57932853,19.62018819,846013859.8581351,0.0262,4420634640.69,1913783718.0,10000000000.0,2024-03-13
2025-01-08 22:38:44,BTC,93028.34412153867,63881497719.12841,20.7958,-2.03823788,-4.28153611,-0.88747274,-4.66901889,22.4043979,54.79626954,1842647576729.3943,57.0634,1953595226552.31,19807378.0,19807378.0,2024-03-14
2025-01-08 22:38:44,BNB,677.8165126779153,2235559424.266714,0.6262,-1.90562697,-4.05801484,-3.7293208,-5.9078319,10.07584702,21.15419076,97609966626.5359,3.011,97609966626.54,144006474.91,144006474.91,2024-03-14
2025-01-08 22:38:44,ETH,3232.5972904101172,35122699758.718315,29.9229,-3.22588356,-6.39105888,-2.88766674,-15.77928848,7.21798223,35.42123168,389454130404.2175,12.0137,389454130404.22,120477156.73077476,120477156.73077476,2024-03-14
2025-01-08 22:38:44,ADA,0.9178610291286834,1860279313.5778258,-5.3128,-4.97307404,-11.52279255,4.06091042,-18.52988689,110.4623679,172.64908522,32263874213.4851,0.9953,41303746310.79,35151153812.59065,44995119469.23575,2024-03-14
2025-01-08 22:38:44,AVAX,36.45922513842649,713477726.6086421,6.6804,-3.48490089,-10.2502853,0.49139444,-25.68242356,26.72467237,42.45048739,14965514480.78417,0.4617,26095643688.56,410472642.3549563,448808942.3549563,2024-03-14
2025-01-08 22:38:44,LINK,19.728383204485738,879200070.8328366,-3.1054,-4.21905981,-9.74745546,-4.49801335,-17.37950777,47.38106107,86.92425933,12588680739.863602,0.3887,19728383204.49,638099970.4527867,1000000000.0,2024-03-14
2025-01-08 22:38:44,WAI,0.019195923249776342,1077642.92361689,0.0,-2.38790602,3.37417767,3.37417767,3.37417767,3.37417767,3.37417767,0.0,0.0,19195923.25,0.0,1000000000.0,2024-03-14
2025-01-08 22:38:44,SOL,189.31731349610763,5082317289.809141,31.0399,-3.89626419,-8.2804005,-0.17194891,-15.50630548,-3.92399978,37.1541433,91563916304.6096,2.8245,112025362808.45,483653156.77528965,591733321.901108,2024-03-14
2025-01-08 22:38:44,USDT,1.0000798312935002,137101863209.65349,15.8859,0.03605231,0.05291874,0.21817918,0.04149202,-0.02837515,0.12551978,137601870007.12244,4.2613,141448382699.36,137590885948.7233,141437091593.38644,2024-03-14
2025-01-08 22:38:44,XRP,2.2156667560273755,7809643410.238202,23.0823,-3.56999413,-4.0219891,-1.04913711,-7.85575689,304.26763156,313.09288672,127287948954.18944,3.9265,221566675602.74,57449049415.0,99986708632.0,2024-03-14
2025-01-08 22:38:44,DOGEVERSE,9.73347197337349e-06,4835.68094893,108.1873,0.47925371,-2.93533913,-1.27141576,-26.895532,-47.54679071,-55.37420641,0.0,0.0,1946694.39,0.0,200000000000.0,2024-03-14
2025-01-08 22:38:44,SEAL,0.35341355344875514,731763.8742228,-11.1213,-3.66954781,-18.71497512,-23.86964179,-37.07010167,52.82134767,-1.8933013,0.0,0.0,7421684.62,0.0,21000000.0,2024-03-14
2025-01-08 22:38:44,MATIC,0.44206346406910707,5151447.18310224,4.432,-4.23080627,-8.14478273,-4.54363859,-30.71905627,17.57932853,19.62018819,846013859.8581351,0.0262,4420634640.69,1913783718.0,10000000000.0,2024-03-14
2025-01-08 22:38:42,ADA,0.9177112395354139,1857984657.6635349,-5.3636,-4.94927861,-11.55509775,4.04431777,-18.58313591,110.42529492,172.64946792,32258608936.452557,0.9951,41297005779.09,35151153812.59065,44995119469.23575,2024-03-15
2025-01-08 22:38:42,AVAX,36.399678969288274,712051407.3859701,6.3096,-3.58911912,-10.42649703,0.33181339,-25.83300521,26.53134129,42.23498003,14941072407.395891,0.4609,26053023594.28,410472642.3549563,448808942.3549563,2024-03-15
2025-01-08 22:38:42,BNB,677.122614148631,2230596709.7454467,0.2869,-1.95966425,-4.15803862,-3.82246938,-6.01136108,9.98199365,21.08077191,97510040745.38844,3.008,97510040745.39,144006474.91,144006474.91,2024-03-15
2025-01-08 22:38:42,BTC,93050.79669973195,63875443327.671715,20.8133,-1.93472881,-4.24208898,-0.88960456,-4.73164852,22.43350656,54.76600874,1843092303432.7432,57.0772,1954066730694.37,19807378.0,19807378.0,2024-03-15
2025-01-08 22:38:42,ETH,3218.3306316760395,35045069170.71976,31.0864,-3.49385177,-6.84961274,-3.31811048,-16.16695731,6.75485732,34.85902439,387735323923.8876,11.9607,387735323923.89,120477156.73077476,120477156.73077476,2024-03-15
2025-01-08 22:38:42,LINK,19.707776955952937,877123930.8553896,-3.242,-4.27588667,-9.84920889,-4.57356374,-17.43238734,47.22726246,86.74521402,12575531893.28368,0.389,19707776955.95,638099970.4527867,1000000000.0,2024-03-15
2025-01-08 22:38:42,SOL,188.96491369481308,5073970754.270304,30.9259,-4.02596873,-8.4643115,-0.36239958,-15.68622234,-4.09543946,36.91813461,91393477028.26651,2.8193,111816836103.39,483653156.77528965,591733321.901108,2024-03-15
2025-01-08 22:38:42,USDT,0.9996366063535941,137009426315.8513,15.8314,-0.01034069,-0.00783959,0.18217216,0.00405381,-0.07482815,0.06846541,137540886294.96616,4.2594,141385694252.94,137590885948.7233,141437091593.38644,2024-03-15
2025-01-08 22:38:42,XRP,2.2129519286596837,7791223240.740647,22.8994,-3.61666107,-4.16160221,-1.1608307,-7.99240466,303.78583106,312.64114043,127131984702.58972,3.9217,221295192865.97,57449049415.0,99986708632.0,2024-03-15
2025-01-08 22:38:42,DOGEVERSE,9.73347197337349e-06,4835.68094893,108.1873,0.47925371,-2.93533913,-1.27141576,-26.895532,-47.54679071,-55.37420641,0.0,0.0,1946694.39,0.0,200000000000.0,2024-03-15
2025-01-08 22:38:42,SEAL,0.35341355344875514,731763.8742228,-11.1213,-3.66954781,-18.71497512,-23.86964179,-37.07010167,52.82134767,-1.8933013,0.0,0.0,7421684.62,0.0,21000000.0,2024-03-15
2025-01-08 22:38:42,WAI,0.019195923249776342,1077642.92361689,0.0,-2.38790602,3.37417767,3.37417767,3.37417767,3.37417767,3.37417767,0.0,0.0,19195923.25,0.0,1000000000.0,2024-03-15
2025-01-08 22:38:42,MATIC,0.4405613045263121,5932068.53829555,20.3809,-4.56086204,-8.46751441,-4.78454826,-31.07505301,17.1843488,19.21932743,843139051.3832958,0.0261,4405613045.26,1913783718.0,10000000000.0,2024-03-15
2025-01-08 22:38:39,ETH,3218.3306316760395,35045069170.71976,31.0864,-3.49385177,-6.84961274,-3.31811048,-16.16695731,6.75485732,34.85902439,387735323923.8876,11.9607,387735323923.89,120477156.73077476,120477156.73077476,2024-03-16
2025-01-08 22:38:39,ADA,0.9177112395354139,1857984657.6635349,-5.3636,-4.94927861,-11.55509775,4.04431777,-18.58313591,110.42529492,172.64946792,32258608936.452557,0.9951,41297005779.09,35151153812.59065,44995119469.23575,2024-03-16
2025-01-08 22:38:39,AVAX,36.399678969288274,712051407.3859701,6.3096,-3.58911912,-10.42649703,0.33181339,-25.83300521,26.53134129,42.23498003,14941072407.395891,0.4609,26053023594.28,410472642.3549563,448808942.3549563,2024-03-16
2025-01-08 22:38:39,BNB,677.122614148631,2230596709.7454467,0.2869,-1.95966425,-4.15803862,-3.82246938,-6.01136108,9.98199365,21.08077191,97510040745.38844,3.008,97510040745.39,144006474.91,144006474.91,2024-03-16
2025-01-08 22:38:39,BTC,93050.79669973195,63875443327.671715,20.8133,-1.93472881,-4.24208898,-0.88960456,-4.73164852,22.43350656,54.76600874,1843092303432.7432,57.0772,1954066730694.37,19807378.0,19807378.0,2024-03-16
2025-01-08 22:38:39,LINK,19.707776955952937,877123930.8553896,-3.242,-4.27588667,-9.84920889,-4.57356374,-17.43238734,47.22726246,86.74521402,12575531893.28368,0.389,19707776955.95,638099970.4527867,1000000000.0,2024-03-16
2025-01-08 22:38:39,WAI,0.019195923249776342,1077642.92361689,0.0,-2.63815655,3.37417767,3.37417767,3.37417767,3.37417767,3.37417767,0.0,0.0,19195923.25,0.0,1000000000.0,2024-03-16
2025-01-08 22:38:39,SOL,188.96491369481308,5073970754.270304,30.9259,-4.02596873,-8.4643115,-0.36239958,-15.68622234,-4.09543946,36.91813461,91393477028.26651,2.8193,111816836103.39,483653156.77528965,591733321.901108,2024-03-16
2025-01-08 22:38:39,USDT,0.9996366063535941,137009426315.8513,15.8314,-0.01034069,-0.00783959,0.18217216,0.00405381,-0.07482815,0.06846541,137540886294.96616,4.2594,141385694252.94,137590885948.7233,141437091593.38644,2024-03-16
2025-01-08 22:38:39,XRP,2.2129519286596837,7791223240.740647,22.8994,-3.61666107,-4.16160221,-1.1608307,-7.99240466,303.78583106,312.64114043,127131984702.58972,3.9217,221295192865.97,57449049415.0,99986708632.0,2024-03-16
2025-01-08 22:38:39,DOGEVERSE,9.73347197337349e-06,4835.68094893,108.1906,0.47925371,-2.93533913,-1.27141576,-26.895532,-47.54679071,-55.37420641,0.0,0.0,1946694.39,0.0,200000000000.0,2024-03-16
2025-01-08 22:38:39,SEAL,0.3521465378605181,728390.47263656,-11.5308,-4.70460495,-19.52634145,-23.88543564,-36.6466325,52.25676744,-2.42905804,0.0,0.0,7395077.3,0.0,21000000.0,2024-03-16
2025-01-08 22:38:39,MATIC,0.4405613045263121,5932068.53829555,20.3809,-4.56086204,-8.46751441,-4.78454826,-31.07505301,17.1843488,19.21932743,843139051.3832958,0.0261,4405613045.26,1913783718.0,10000000000.0,2024-03-16
2025-01-08 22:38:37,ETH,3218.3306316760395,35045069170.71976,31.0864,-3.49385177,-6.84961274,-3.31811048,-16.16695731,6.75485732,34.85902439,387735323923.8876,11.9607,387735323923.89,120477156.73077476,120477156.73077476,2024-03-17
