Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,Ignore
2023-03-03,0.3505,0.3509,0.3212,0.3431,163025922.0,1677887999999,54562645.84593,139913,79206359.1,26511608.06145,0
2023-03-04,0.3431,0.3448,0.3303,0.3366,56432771.9,1677974399999,19063925.6113,53014,27736954.5,9369593.93485,0
2023-03-05,0.3366,0.343,0.3346,0.337,53269370.7,1678060799999,18030471.34132,53829,25189297.6,8526134.11512,0
2023-03-06,0.337,0.3387,0.3291,0.3305,72882197.2,1678147199999,24278531.6439,62856,36303715.1,12095340.00393,0
2023-03-07,0.3306,0.3348,0.3209,0.3306,99209654.5,1678233599999,32593724.15893,85305,47272909.6,15538255.5527,0
2023-03-08,0.3305,0.3328,0.3133,0.3175,110501100.5,1678319999999,35628787.90035,97286,53611724.1,17293037.38551,0
2023-03-09,0.3175,0.3223,0.3012,0.3101,191520024.2,1678406399999,59701621.64674,127559,90470336.2,28203437.48098,0
2023-03-10,0.3102,0.3182,0.2976,0.3149,184446629.2,1678492799999,56788935.68243,148800,91536539.0,28207592.82835,0
2023-03-11,0.3149,0.3228,0.3013,0.3051,174341847.2,1678579199999,54030316.31632,162022,85610420.6,26545553.38127,0
2023-03-12,0.3051,0.3311,0.3013,0.3298,148391745.7,1678665599999,46331508.9057,128884,77149304.9,24100681.41568,0
2023-03-13,0.3298,0.3517,0.3274,0.3433,290767932.5,1678751999999,98641344.22879,268470,156749260.4,53175514.69359,0
2023-03-14,0.3434,0.3677,0.3363,0.3429,243189873.1,1678838399999,85285424.82887,212910,120743806.6,42326631.42059,0
2023-03-15,0.3429,0.3464,0.3157,0.3241,262199199.5,1678924799999,87303478.96434,202868,128594236.5,42878853.55399,0
2023-03-16,0.324,0.329,0.3171,0.3249,148328841.2,1679011199999,48063578.85104,138164,71870654.4,23294030.64134,0
2023-03-17,0.3249,0.3502,0.3212,0.3494,171206542.3,1679097599999,57685328.9871,160226,84573142.8,28500305.89673,0
2023-03-18,0.3494,0.3572,0.335,0.3371,160274762.9,1679183999999,55729702.22952,144196,78097449.2,27166855.60514,0
2023-03-19,0.337,0.3525,0.3367,0.3448,93233157.9,1679270399999,32148684.11285,97384,47358176.1,16333267.33846,0
2023-03-20,0.3448,0.3461,0.3305,0.3321,124374313.8,1679356799999,42174811.85456,119529,59928337.6,20324022.08006,0
2023-03-21,0.3321,0.387,0.3291,0.3696,288467612.6,1679443199999,103396919.87244,287809,147048547.7,52722051.79377,0
2023-03-22,0.3695,0.3868,0.3489,0.3596,342137114.0,1679529599999,127050524.38391,359706,172201236.0,63987288.46199,0
2023-03-23,0.3597,0.3853,0.3535,0.3715,185937483.6,1679615999999,68780307.09313,186486,95616523.5,35374166.32978,0
2023-03-24,0.3716,0.3725,0.3552,0.3596,112029219.9,1679702399999,40641700.92164,109763,52275535.0,18971364.57686,0
2023-03-25,0.3597,0.3628,0.3486,0.3514,83603550.1,1679788799999,29770936.38946,83654,37953417.1,13530304.2783,0
2023-03-26,0.3513,0.3614,0.3487,0.3557,91774166.9,1679875199999,32651502.3325,72275,43527420.9,15487753.24119,0
2023-03-27,0.3558,0.3572,0.3366,0.3455,127210336.6,1679961599999,44183728.29139,120105,57030489.3,19810929.78825,0
2023-03-28,0.3456,0.3703,0.3427,0.3681,133375435.6,1680047999999,47519006.39241,136111,70554559.1,25157559.7859,0
2023-03-29,0.3681,0.39,0.3666,0.3811,190013782.5,1680134399999,72629635.26596,178531,100307772.1,38338579.8696,0
2023-03-30,0.3811,0.3876,0.3697,0.3761,147101987.5,1680220799999,55535091.32403,139893,72712810.0,27449826.46691,0
2023-03-31,0.3761,0.4093,0.3743,0.3989,250714301.7,1680307199999,99047877.23995,254717,124034987.9,49021484.47103,0
2023-04-01,0.3989,0.4031,0.388,0.3919,128780899.9,1680393599999,50718103.40614,135642,63529195.0,25030384.5489,0
2023-04-02,0.392,0.3928,0.3756,0.3815,102432795.5,1680479999999,39260959.47896,111825,46105241.2,17671694.76067,0
2023-04-03,0.3816,0.405,0.3708,0.3872,234427391.6,1680566399999,91409070.42097,264779,114847314.0,44792059.40839,0
2023-04-04,0.3872,0.4,0.3843,0.3894,121167900.7,1680652799999,47532378.54298,136688,59488361.0,23340482.00981,0
2023-04-05,0.3895,0.4,0.3868,0.3923,92815719.6,1680739199999,36615220.47484,106121,45320124.0,17883589.95122,0
2023-04-06,0.3922,0.3923,0.3763,0.3829,91098737.9,1680825599999,34923643.02087,104385,42745732.7,16385587.94159,0
2023-04-07,0.3829,0.3851,0.3756,0.3835,50141413.5,1680911999999,19101844.7887,59864,23443391.3,8934353.37531,0
2023-04-08,0.3835,0.3905,0.3804,0.3853,61444908.5,1680998399999,23773386.8612,72781,32028314.4,12394795.34207,0
2023-04-09,0.3852,0.393,0.384,0.3894,51708973.8,1681084799999,20096179.80782,69182,26253226.7,10204752.42652,0
2023-04-10,0.3893,0.3977,0.3847,0.3971,76308355.7,1681171199999,29784630.92321,101297,38882686.2,15181329.94463,0
2023-04-11,0.3971,0.413,0.394,0.4014,143695491.1,1681257599999,58079381.92254,152521,71158942.3,28762570.50555,0
2023-04-12,0.4015,0.4075,0.3886,0.4047,138821237.2,1681343999999,55419429.51489,145665,72389118.3,28927690.26119,0
2023-04-13,0.4047,0.4288,0.3989,0.4251,173707588.7,1681430399999,71977775.03818,193003,88144282.7,36542306.51739,0
2023-04-14,0.4251,0.444,0.4228,0.4381,235318719.5,1681516799999,102313257.17576,259302,116708577.5,50757503.58184,0
2023-04-15,0.4381,0.4617,0.4311,0.4522,178424508.6,1681603199999,80246325.39692,206504,90234283.2,40591072.19982,0
2023-04-16,0.4521,0.4579,0.4421,0.4513,117211504.6,1681689599999,52630950.62351,140521,55127730.7,24762697.17571,0
2023-04-17,0.4512,0.4515,0.431,0.4341,144412169.8,1681775999999,63560561.58769,131387,66904640.5,29448871.92029,0
2023-04-18,0.4341,0.448,0.4277,0.4435,99428283.1,1681862399999,43791494.37854,100798,48845842.9,21523463.10272,0
2023-04-19,0.4435,0.4435,0.4071,0.4163,193374494.9,1681948799999,81355681.62214,196729,92797167.1,39030165.98552,0
2023-04-20,0.4163,0.4221,0.3934,0.4007,161012857.5,1682035199999,65800195.92131,162835,76639261.7,31335657.30268,0
2023-04-21,0.4008,0.4071,0.3789,0.3824,158842754.2,1682121599999,62797906.51197,151539,75678869.4,29932185.00079,0
2023-04-22,0.3823,0.3989,0.381,0.3956,86625445.5,1682207999999,33930441.89649,81820,43012070.4,16845847.81134,0
2023-04-23,0.3956,0.3956,0.38,0.3886,82034708.6,1682294399999,31840004.05741,80309,39158310.9,15198940.61098,0
2023-04-24,0.3887,0.3975,0.38,0.3835,104338226.4,1682380799999,40438674.06987,97573,49375396.3,19135977.58244,0
2023-04-25,0.3836,0.3954,0.3761,0.3945,97446645.9,1682467199999,37317902.8385,92271,48259582.0,18492414.76085,0
