ds,Open,High,Low,y,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,High_Low_Diff,Open_Close_Diff,Average_Price,Volume_Weighted_Price,Triple_Multiplicative_ETS,Triple_Additive_ETS,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-01-21,0.3651,0.3807,0.3569,0.3687,228951787.0,1674345599999,84320415.92165,195678,112872294.5,41556323.20503,0.023799999999999988,-0.0036000000000000476,0.3687666666666667,0.36828896173520587,0.36859911773669557,0.36879355887111476,0.3728497094,0.21892071596364615,0.597837082221583,0.3728497094,0.3728497094,0.03168906442675271,0.03168906442675271,0.03168906442675271,0.027933628688,0.027933628688,0.027933628688,0.0037554357387527093,0.0037554357387527093,0.0037554357387527093,0.0,0.0,0.0,0.40453877382675274
2023-01-22,0.3686,0.3872,0.3629,0.3764,205382044.0,1674431999999,77558380.58987,184535,99553566.7,37602866.43679,0.02429999999999999,-0.007800000000000029,0.3755,0.377629801901621,0.35653215807800637,0.3575368659804427,0.3722969319750685,0.21468990290389559,0.5865276821861793,0.3722969319750685,0.3722969319750685,0.028563716188775866,0.028563716188775866,0.028563716188775866,0.027933628688,0.027933628688,0.027933628688,0.0006300875007758629,0.0006300875007758629,0.0006300875007758629,0.0,0.0,0.0,0.40086064816384437
2023-01-23,0.3764,0.3836,0.3687,0.375,168920181.8,1674518399999,63438244.67728,147715,81879022.1,30760516.00165,0.014899999999999969,0.0014000000000000123,0.37576666666666664,0.37555160076958904,0.3617563738462265,0.36669820208163684,0.371744154550137,0.23681396397283824,0.5866113980459037,0.371744154550137,0.371744154550137,0.02761544858522203,0.02761544858522203,0.02761544858522203,0.027933628688,0.027933628688,0.027933628688,-0.000318180102777971,-0.000318180102777971,-0.000318180102777971,0.0,0.0,0.0,0.399359603135359
2023-01-24,0.375,0.383,0.3552,0.3587,111749419.5,1674604799999,41728216.60846,107485,53848740.9,20115308.60898,0.02779999999999999,0.01629999999999998,0.3656333333333333,0.3734087997518412,0.37194387324437994,0.3692751237364015,0.37119137712520556,0.19663796930287084,0.5762667037894315,0.37119137712520556,0.37119137712520556,0.02334493298255064,0.02334493298255064,0.02334493298255064,0.027933628688,0.027933628688,0.027933628688,-0.00458869570544936,-0.00458869570544936,-0.00458869570544936,0.0,0.0,0.0,0.3945363101077562
2023-01-25,0.3588,0.3797,0.3469,0.3732,125501560.2,1674691199999,45186532.4045,122744,59116298.6,21301588.09424,0.032799999999999996,-0.014399999999999968,0.3666,0.360047574966323,0.37300705758160646,0.3792157550584247,0.370638599700274,0.21121379302114393,0.579534889138584,0.370638599700274,0.370638599700274,0.0266001745960859,0.0266001745960859,0.0266001745960859,0.027933628688,0.027933628688,0.027933628688,-0.0013334540919141004,-0.0013334540919141004,-0.0013334540919141004,0.0,0.0,0.0,0.3972387742963599
2023-01-26,0.3733,0.3892,0.3711,0.3796,152020632.1,1674777599999,57639690.96446,134337,75092935.7,28485506.60354,0.018100000000000005,-0.006299999999999972,0.3799666666666666,0.37915702736023554,0.3764450574296403,0.38522411957618785,0.3700858222753425,0.21713384137146238,0.5795081927549913,0.3700858222753425,0.3700858222753425,0.025652233863198818,0.025652233863198818,0.025652233863198818,0.027933628688,0.027933628688,0.027933628688,-0.0022813948248011817,-0.0022813948248011817,-0.0022813948248011817,0.0,0.0,0.0,0.3957380561385413
2023-01-27,0.3796,0.391,0.3678,0.3898,112713613.3,1674863999999,42795611.93104,104457,55291962.1,21010385.06595,0.0232,-0.010199999999999987,0.3828666666666667,0.37968450019550565,0.38393462280186025,0.3812145033064452,0.369533044850411,0.22009287981520395,0.5742232866613014,0.369533044850411,0.369533044850411,0.03206983017342959,0.03206983017342959,0.03206983017342959,0.027933628688,0.027933628688,0.027933628688,0.004136201485429588,0.004136201485429588,0.004136201485429588,0.0,0.0,0.0,0.40160287502384057
2023-01-28,0.3898,0.398,0.378,0.3819,119208593.2,1674950399999,46208585.48443,108375,58676329.6,22741508.95489,0.020000000000000018,0.007899999999999963,0.38596666666666674,0.38762797415874545,0.3873455987369708,0.3875438058461764,0.36898026742547946,0.21956229637105162,0.5696149410335541,0.36898026742547946,0.36898026742547946,0.03168906442674755,0.03168906442674755,0.03168906442674755,0.027933628688,0.027933628688,0.027933628688,0.003755435738747547,0.003755435738747547,0.003755435738747547,0.0,0.0,0.0,0.40066933185222703
2023-01-29,0.3818,0.3991,0.3768,0.3975,102929204.6,1675036799999,40157767.99062,99708,52194606.1,20373516.36885,0.022299999999999986,-0.015700000000000047,0.39113333333333333,0.39014940557133193,0.394815651244357,0.3959900005611845,0.36842749000054803,0.21495639034627745,0.5893329698069992,0.36842749000054803,0.36842749000054803,0.028563716188770554,0.028563716188770554,0.028563716188770554,0.027933628688,0.027933628688,0.027933628688,0.000630087500770555,0.000630087500770555,0.000630087500770555,0.0,0.0,0.0,0.3969912061893186
2023-01-30,0.3976,0.3982,0.3652,0.3725,134336665.0,1675123199999,51134971.00427,124556,61467635.2,23401299.29,0.032999999999999974,0.02510000000000001,0.3786333333333334,0.38064791175417373,0.40704864525312434,0.40517229848687525,0.3678747125756165,0.2090771318222377,0.57991872117286,0.3678747125756165,0.3678747125756165,0.027615448585213313,0.027615448585213313,0.027615448585213313,0.027933628688,0.027933628688,0.027933628688,-0.00031818010278668947,-0.00031818010278668947,-0.00031818010278668947,0.0,0.0,0.0,0.3954901611608298
