ds,Open,High,Low,y,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume,High_Low_Diff,Open_Close_Diff,Average_Price,Volume_Weighted_Price,Triple_Multiplicative_ETS,Triple_Additive_ETS,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-02-05,0.09567,0.097,0.09042,0.09203,1602924250.0,1675641599999,149908407.08889,289517,768788474.0,71913596.68245,0.0065800000000000025,0.0036400000000000043,0.09315,0.09352182867586536,0.09202853880767893,0.09188877162717049,0.0892855056,0.00838554511583029,0.14998381223111412,0.0892855056,0.0892855056,-0.009404998090772155,-0.009404998090772155,-0.009404998090772155,-0.009350392116,-0.009350392116,-0.009350392116,-5.46059747721557e-05,-5.46059747721557e-05,-5.46059747721557e-05,0.0,0.0,0.0,0.07988050750922784
2023-02-06,0.09203,0.09329,0.0885,0.08955,969968684.0,1675727999999,88589762.69373,158301,451835414.0,41269214.75729,0.004790000000000003,0.002479999999999996,0.09044666666666668,0.09133260089222633,0.08236535989969698,0.08151026301008264,0.0892224871295679,0.004482342745839362,0.1559032946187297,0.0892224871295679,0.0892224871295679,-0.009180064704592282,-0.009180064704592282,-0.009180064704592282,-0.009350392116,-0.009350392116,-0.009350392116,0.0001703274114077175,0.0001703274114077175,0.0001703274114077175,0.0,0.0,0.0,0.08004242242497561
2023-02-07,0.08956,0.09274,0.0894,0.09253,846234202.0,1675814399999,77109347.86988,141463,405709558.0,36972989.64587,0.0033400000000000096,-0.0029700000000000004,0.09155666666666666,0.09112057594415217,0.0858637035645465,0.088631362962869,0.0891594686591358,0.006699983774374646,0.15553634724779017,0.0891594686591358,0.0891594686591358,-0.00945663730315729,-0.00945663730315729,-0.00945663730315729,-0.009350392116,-0.009350392116,-0.009350392116,-0.00010624518715728993,-0.00010624518715728993,-0.00010624518715728993,0.0,0.0,0.0,0.0797028313559785
2023-02-08,0.09252,0.09339,0.08842,0.09018,817449844.0,1675900799999,74379602.36862,137022,396095906.0,36004794.99714,0.004970000000000002,0.0023400000000000087,0.09066333333333333,0.0909898055697959,0.09530352596889712,0.09536005547364423,0.0890964501887037,0.004562875008871053,0.15543791750178113,0.0890964501887037,0.0890964501887037,-0.008992031370596605,-0.008992031370596605,-0.008992031370596605,-0.009350392116,-0.009350392116,-0.009350392116,0.0003583607454033953,0.0003583607454033953,0.0003583607454033953,0.0,0.0,0.0,0.08010441881810709
2023-02-09,0.09017,0.09093,0.07878,0.08144,1673139025.0,1675987199999,142361404.06135,311212,765695019.0,65184161.69924,0.012149999999999994,0.008730000000000002,0.08371666666666666,0.08508641657040424,0.0879818268535269,0.08786739550031192,0.08903343171827159,0.0017062559521167614,0.14849193855390194,0.08903343171827159,0.08903343171827159,-0.01049985019694874,-0.01049985019694874,-0.01049985019694874,-0.009350392116,-0.009350392116,-0.009350392116,-0.0011494580809487418,-0.0011494580809487418,-0.0011494580809487418,0.0,0.0,0.0,0.07853358152132285
2023-02-10,0.08144,0.08305,0.07922,0.08089,1054839195.0,1676073599999,86212843.91808,185526,513443301.0,41988717.26274,0.00383,0.0005499999999999949,0.08105333333333332,0.08173079302203973,0.08085195379244857,0.08004729320571954,0.0889704132478395,0.002447918347767426,0.1500855395850531,0.0889704132478395,0.0889704132478395,-0.009098638944177614,-0.009098638944177614,-0.009098638944177614,-0.009350392116,-0.009350392116,-0.009350392116,0.0002517531718223857,0.0002517531718223857,0.0002517531718223857,0.0,0.0,0.0,0.07987177430366188
2023-02-11,0.08087,0.08259,0.08063,0.08225,409857675.0,1676159999999,33503674.85925,83803,200257082.0,16369498.16025,0.0019600000000000034,-0.0013800000000000062,0.08182333333333332,0.08174465650606641,0.07859734622075629,0.07956659379439136,0.0889073947774074,0.007687005167302132,0.15296415116540707,0.0889073947774074,0.0889073947774074,-0.008820524201749481,-0.008820524201749481,-0.008820524201749481,-0.009350392116,-0.009350392116,-0.009350392116,0.0005298679142505181,0.0005298679142505181,0.0005298679142505181,0.0,0.0,0.0,0.08008687057565791
2023-02-12,0.08226,0.08582,0.08115,0.08215,932273677.0,1676246399999,77945701.92521,175891,446137110.0,37298370.24657,0.004669999999999994,0.00010999999999999899,0.08304,0.08360817627720063,0.08300505825664048,0.08379065774518582,0.08884437630697531,0.0064357999381065715,0.15788537776192682,0.08884437630697531,0.08884437630697531,-0.009404998090770592,-0.009404998090770592,-0.009404998090770592,-0.009350392116,-0.009350392116,-0.009350392116,-5.4605974770592683e-05,-5.4605974770592683e-05,-5.4605974770592683e-05,0.0,0.0,0.0,0.07943937821620471
2023-02-13,0.08217,0.08648,0.07936,0.08209,1742593714.0,1676332799999,143487770.81344,279187,857979048.0,70655675.5155,0.007120000000000001,8.000000000001062e-05,0.08264333333333333,0.08234149455530516,0.08068512187314751,0.08123767021497905,0.0887813578365432,0.001574913518539393,0.1583147691864579,0.0887813578365432,0.0887813578365432,-0.00918006470459142,-0.00918006470459142,-0.00918006470459142,-0.009350392116,-0.009350392116,-0.009350392116,0.00017032741140857988,0.00017032741140857988,0.00017032741140857988,0.0,0.0,0.0,0.07960129313195179
2023-02-14,0.08209,0.08371,0.08002,0.0836,785765214.0,1676419199999,64655649.89362,143143,406497147.0,33450731.27005,0.0036900000000000127,-0.0015099999999999975,0.08244333333333333,0.082283675507198,0.08027657052062183,0.08136261212608492,0.0887183393661111,0.0011277771542652565,0.15217551706287707,0.0887183393661111,0.0887183393661111,-0.009456637303160242,-0.009456637303160242,-0.009456637303160242,-0.009350392116,-0.009350392116,-0.009350392116,-0.00010624518716024203,-0.00010624518716024203,-0.00010624518716024203,0.0,0.0,0.0,0.07926170206295087
